"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5853","TWTR Twitter, Inc. Dividend
https://t.co/TvNECajUhS

$TWTR $GOOGL $TQQQ $ARSC #TWTR #stockmarket #pennystocksTZA Direxion Daily Small‚Ä¶",FALSE,0,NA,2015-12-04 20:49:04,FALSE,NA,"672880318718730240",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","lookn4wins",0,FALSE,FALSE,NA,NA
"5854","TWTR Twitter, Inc. Dividend
https://t.co/tU8ZxHHTNl

$TWTR $GOOGL $TQQQ $ARSC #TWTR #stockmarket #pennystocksTZA Direxion Daily Small‚Ä¶",FALSE,0,NA,2015-12-04 20:49:04,FALSE,NA,"672880318664208384",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","DennyT14",0,FALSE,FALSE,NA,NA
"5855","TWTR Twitter, Inc. Dividend
https://t.co/A7lH7S2LUp

$TWTR $GOOGL $TQQQ $ARSC #TWTR #stockmarket #pennystocksTZA Direxion Daily Small‚Ä¶",FALSE,0,NA,2015-12-04 20:49:04,FALSE,NA,"672880318236364800",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","danrocks4",0,FALSE,FALSE,NA,NA
"5856","TWTR Twitter, Inc. Dividend
https://t.co/8XLtpT3cw8

$TWTR $GOOGL $TQQQ $ARSC #TWTR #stockmarket #pennystocksTZA Direxion Daily Small‚Ä¶",FALSE,0,NA,2015-12-04 20:49:03,FALSE,NA,"672880317045211136",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","DennyT14",0,FALSE,FALSE,NA,NA
"5857","TWTR Twitter, Inc. Dividend
https://t.co/QsON3sXKS3

$TWTR $GOOGL $TQQQ $ARSC #TWTR #stockmarket #pennystocksTZA Direxion Daily Small‚Ä¶",FALSE,0,NA,2015-12-04 20:49:03,FALSE,NA,"672880316114075648",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","danrocks4",0,FALSE,FALSE,NA,NA
"5858","TWTR Twitter, Inc. Dividend
https://t.co/kVQMNVBzHT

$TWTR $GOOGL $TQQQ $ARSC #TWTR #stockmarket #pennystocksTZA Direxion Daily Small‚Ä¶",FALSE,0,NA,2015-12-04 20:49:03,FALSE,NA,"672880316097269760",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","lookn4wins",0,FALSE,FALSE,NA,NA
"5859","TWTR Twitter, Inc. Dividend
https://t.co/9EjVacCSaT

$TWTR $GOOGL $TQQQ $ARSC #TWTR #stockmarket #pennystocksTZA Direxion Daily Small‚Ä¶",FALSE,0,NA,2015-12-04 20:49:03,FALSE,NA,"672880315300352000",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","DennyT14",0,FALSE,FALSE,NA,NA
"5860","TWTR Twitter, Inc. Dividend
https://t.co/p3mNLX6PVz

$TWTR $GOOGL $TQQQ $ARSC #TWTR #stockmarket #pennystocksTZA Direxion Daily Small‚Ä¶",FALSE,0,NA,2015-12-04 20:49:03,FALSE,NA,"672880314453102593",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","danrocks4",0,FALSE,FALSE,NA,NA
"5861","TWTR Twitter, Inc. Dividend
https://t.co/Afjty14AAo

$TWTR $GOOGL $TQQQ $ARSC #TWTR #stockmarket #pennystocks",FALSE,0,NA,2015-12-04 20:49:02,FALSE,NA,"672880313454821376",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","DennyT14",0,FALSE,FALSE,NA,NA
"5862","The way the 10 unit is played on the 1 minute chart  feels like solely a trading stock and little ownership $TWTR",FALSE,0,NA,2015-12-04 20:48:53,FALSE,NA,"672880274108190720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SKWDMD",0,FALSE,FALSE,NA,NA
"5863","$TWTR 20 https://t.co/kYp2jlQI6X",FALSE,0,NA,2015-12-04 20:48:51,FALSE,NA,"672880267615277057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unclepennybag",0,FALSE,FALSE,NA,NA
"5864","RT @Shareaholic: Sharing to Twitter declines 11% after Twitter kills share counts - https://t.co/1xlpECiiLv $TWTR  #sharebuttons https://t.‚Ä¶",FALSE,0,NA,2015-12-04 20:48:33,FALSE,NA,"672880190738010112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sergemalov",7,TRUE,FALSE,NA,NA
"5865","TQQQ ProShares UltraPro QQQ Ex-Div Date
https://t.co/ferJvjnuOa

$TQQQ $UNP $TWTR $IBB #TQQQ #investing #investing",FALSE,0,NA,2015-12-04 20:48:03,FALSE,NA,"672880066343231489",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","PolgarStocks",0,FALSE,FALSE,NA,NA
"5866","RT @Shareaholic: Sharing to Twitter declines 11% after Twitter kills share counts - https://t.co/1xlpECiiLv $TWTR  #sharebuttons https://t.‚Ä¶",FALSE,0,NA,2015-12-04 20:47:12,FALSE,NA,"672879849061642241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chatworm",7,TRUE,FALSE,NA,NA
"5867","@SKWDMD Getting new night guard on Monday.  $TWTR",FALSE,1,"SKWDMD",2015-12-04 20:46:26,FALSE,"672879405451116544","672879655809077248","271384438","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cchason66",0,FALSE,FALSE,NA,NA
"5868","RT @timothysykes: https://t.co/9YAm8A8Yom New https://t.co/e6WZUKD6Hd trade alert, longterm buy alert here baby, yeahhhhhh $FB $TWTR peeps!",FALSE,0,NA,2015-12-04 20:45:41,FALSE,NA,"672879467702804480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennkomo1",1,TRUE,FALSE,NA,NA
"5869","RT @Shareaholic: Sharing to Twitter declines 11% after Twitter kills share counts - https://t.co/1xlpECiiLv $TWTR  #sharebuttons https://t.‚Ä¶",FALSE,0,NA,2015-12-04 20:45:37,FALSE,NA,"672879451873636352",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","meattle",7,TRUE,FALSE,NA,NA
"5870","$twtr @jack Not sure if it is just me or there others without moments tab in iPhone app in the US! How could $twtr promotes it in the case?",FALSE,0,NA,2015-12-04 20:45:28,FALSE,NA,"672879413277495297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","John1_z",0,FALSE,FALSE,NA,NA
"5871","And you wonder why people break teeth!!  $TWTR",FALSE,0,NA,2015-12-04 20:45:26,FALSE,NA,"672879405451116544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SKWDMD",0,FALSE,FALSE,NA,NA
"5872","Sharing to Twitter declines 11% after Twitter kills share counts - https://t.co/1xlpECiiLv $TWTR  #sharebuttons https://t.co/u1vVeVCjCY",FALSE,2,NA,2015-12-04 20:45:05,FALSE,NA,"672879316187893760",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Shareaholic",7,FALSE,FALSE,NA,NA
"5873","The Best Investment You can Make Right Now https://t.co/kK1Q2iOGFp $STUDY $TWTR $FB $YHOO $LBIX $LIVE $ZPIN",FALSE,0,NA,2015-12-04 20:44:25,FALSE,NA,"672879149501931520",NA,"<a href=""https://smqueue.com"" rel=""nofollow"">smqueue</a>","Stock_Huntress",0,FALSE,FALSE,NA,NA
"5874","I ponder how many man hours spent debating the stars to hearts as if us this was going to move the stock, and massively increase MAU $TWTR",FALSE,3,NA,2015-12-04 20:43:09,FALSE,NA,"672878829501849600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SKWDMD",1,FALSE,FALSE,NA,NA
"5875","$TWTR Rolled the DEC1 15 27/24 Put spread to next week DEC2 15 27/24 Puts for $0.18 debit. Giving some more time for this one.",FALSE,0,NA,2015-12-04 20:42:49,FALSE,NA,"672878747889098752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Option_Coach",0,FALSE,FALSE,NA,NA
"5876","Why did this vine get deleted?! #guacamole  This is how I feel $TWTR $FEYE $AAPL $MYL $NUGT https://t.co/DvckG3ZKLM",FALSE,0,NA,2015-12-04 20:40:18,FALSE,NA,"672878112825286656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dellakwal",0,FALSE,FALSE,NA,NA
"5877","$twtr so quiet from the company. No progress recently? @jack work harder.",FALSE,0,NA,2015-12-04 20:39:40,FALSE,NA,"672877953064144896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","John1_z",0,FALSE,FALSE,NA,NA
"5878","$WTW if Monday bigger volume than today this could rally again to a new high... $AAPL $TWTR $NFLX $AMZN $FB",FALSE,0,NA,2015-12-04 20:39:34,FALSE,NA,"672877929995612160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dsvalcantara",0,FALSE,FALSE,NA,NA
"5879","I love how people that don't even own a share of $TWTR come to bash The stock on Twitter LOL. Nothing worse want be traders with big mouth.",FALSE,0,NA,2015-12-04 20:38:54,FALSE,NA,"672877762814877697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dellakwal",0,FALSE,FALSE,NA,NA
"5880","@SKWDMD giving $twtr the benefit of the doubt and will remain net long into 2016.  Continue to trade this crazy ass stock to make pennies",FALSE,1,"SKWDMD",2015-12-04 20:38:53,FALSE,"672877354579021824","672877756917678080","271384438","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","teecres1",0,FALSE,FALSE,NA,NA
"5881","[SALE!] https://t.co/BaUCQDe0to &lt;&lt;-- 50% -75% SALE on all PROFITLY stock trading gurus and DVDs!! #trading #stocks $TWTR",FALSE,0,NA,2015-12-04 20:38:02,FALSE,NA,"672877541619666944",NA,"<a href=""https://smqueue.com"" rel=""nofollow"">smqueue</a>","Sw1ng_Trader",0,FALSE,FALSE,NA,NA
"5882","$gpro and $twtr prob 2 worst lookin stocks",FALSE,0,NA,2015-12-04 20:37:54,FALSE,NA,"672877509269147649",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","swissscheese",0,FALSE,FALSE,NA,NA
"5883","@teecres1 I agree its being manipulated or glass half full setup for massive short squeeze when stars align. $TWTR",FALSE,0,"teecres1",2015-12-04 20:37:17,FALSE,"672876884049469441","672877354579021824","3181160665","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SKWDMD",0,FALSE,FALSE,NA,NA
"5884","Zuckerberg should donate some of his fortunes to the $TWTR charity case.",FALSE,1,NA,2015-12-04 20:36:35,FALSE,NA,"672877180251164672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","craigellan",0,FALSE,FALSE,NA,NA
"5885","https://t.co/9YAm8A8Yom New https://t.co/e6WZUKD6Hd trade alert, longterm buy alert here baby, yeahhhhhh $FB $TWTR peeps!",FALSE,7,NA,2015-12-04 20:36:17,FALSE,NA,"672877103323340800",NA,"<a href=""http://www.profit.ly"" rel=""nofollow"">Profit.ly</a>","timothysykes",1,FALSE,FALSE,NA,NA
"5886","$TWTR  hard to believe the volume is so low on this market. Avg vol 20.6m and we sit at 12.91M?",FALSE,0,NA,2015-12-04 20:36:08,FALSE,NA,"672877065452916736",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","JustTradingHoy",0,FALSE,FALSE,NA,NA
"5887","I actually think you made a crucial point about $TWTR and  @twitter team https://t.co/odXV4oAmg3",FALSE,0,NA,2015-12-04 20:35:15,FALSE,NA,"672876844102873088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SKWDMD",0,FALSE,FALSE,NA,NA
"5888","Watch Out For The Yolk $TWTR $X https://t.co/ME6yljP1BH",FALSE,0,NA,2015-12-04 20:35:14,FALSE,NA,"672876837329100800",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","iBankCoin4tw",0,FALSE,FALSE,NA,NA
"5889","@TwitterIR Disgusted &amp; disappointed with everything $TWTR. Board &amp; C-suite ought to be ashamed of themselves and their incompetence! @jack",FALSE,0,"TwitterIR",2015-12-04 20:34:20,FALSE,NA,"672876611126075392","1603818258","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PhotiosM",0,FALSE,FALSE,NA,NA
"5890","$TWTR BIG TRADE ALERT! $FB $NFLX $AAPL $QQQ https://t.co/lZaWTc18nq",FALSE,0,NA,2015-12-04 20:32:11,FALSE,NA,"672876071159595009",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","DAILYALERTSBLUE",0,FALSE,FALSE,NA,NA
"5891","$TWTR pretty low risk high reward here IMO but this thing is pathetic on a day like this but then again its wk opex https://t.co/3jTMG6Hqwe",FALSE,1,NA,2015-12-04 20:31:58,FALSE,NA,"672876018890358786",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Japheth",0,FALSE,FALSE,NA,NA
"5892","$TWTR, ""Show me the money!"" Scrutinizing the company's financials: https://t.co/cLiN6LfgY9",FALSE,0,NA,2015-12-04 20:30:54,FALSE,NA,"672875748248657920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SFinanciers",0,FALSE,FALSE,NA,NA
"5893","I'm sure the attitude at @twitter is, its not us, its all of you. All is good here. $TWTR",FALSE,3,NA,2015-12-04 20:29:44,FALSE,NA,"672875456794873856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SKWDMD",1,FALSE,FALSE,NA,NA
"5894","$TWTR things you won't see on twitter...long 53.48",FALSE,0,NA,2015-12-04 20:29:41,FALSE,NA,"672875440739061760",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","busterstacks",0,FALSE,FALSE,NA,NA
"5895","New Year Resolution...ditch buying stocks through options and stop giving $TWTR my hard earned money.",FALSE,1,NA,2015-12-04 20:29:25,FALSE,NA,"672875373881896961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ETsoukantas",0,FALSE,FALSE,NA,NA
"5896","RT @LaMonicaBuzz: Big rally today. Many are tweeting about it. But not helping Twitter. $TWTR down 3% and flirting with $25. Not far from l‚Ä¶",FALSE,0,NA,2015-12-04 20:28:40,FALSE,NA,"672875184974639104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RonnieMatrix",1,TRUE,FALSE,NA,NA
"5897","$TWTR is bearish. https://t.co/ixPs8VfYJ3",FALSE,1,NA,2015-12-04 20:28:22,FALSE,NA,"672875109539966976",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","LinYingjun",0,FALSE,FALSE,NA,NA
"5898","Does $TWTR sell oil ?",FALSE,1,NA,2015-12-04 20:27:50,FALSE,NA,"672874977016852480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoKonnek",0,FALSE,FALSE,NA,NA
"5899","Any updates on this feedback from over 4 months ago? $TWTR @sacca @jack @adambain @anthonynoto @jeffseibert https://t.co/g5FON02TL4",FALSE,1,NA,2015-12-04 20:27:48,FALSE,NA,"672874968674394112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Matt_Sheridan",0,FALSE,FALSE,NA,NA
"5900","$TWTR 25 cracking time",FALSE,0,NA,2015-12-04 20:27:41,FALSE,NA,"672874940119572481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GSUTrader",0,FALSE,FALSE,NA,NA
"5901","$TWTR -3.4% vuelve a 25",FALSE,0,NA,2015-12-04 20:26:41,FALSE,NA,"672874689170186240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jpu19",0,FALSE,FALSE,NA,NA
"5902","Big rally today. Many are tweeting about it. But not helping Twitter. $TWTR down 3% and flirting with $25. Not far from lowest close ever.",FALSE,0,NA,2015-12-04 20:25:57,FALSE,NA,"672874501705601024",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","LaMonicaBuzz",1,FALSE,FALSE,NA,NA
"5903","$TWTR piece of shite",FALSE,2,NA,2015-12-04 20:25:22,FALSE,NA,"672874354410201088",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","procol",0,FALSE,FALSE,NA,NA
"5904","$TWTR serious dog today. Looks like timber below $25.00 support. https://t.co/I1XoK4hGQa",FALSE,0,NA,2015-12-04 20:24:44,FALSE,NA,"672874194787373056",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","mcfox_316",0,FALSE,FALSE,NA,NA
"5905","endless supply of insider $twtr shs - thanks @ev",FALSE,0,NA,2015-12-04 20:24:25,FALSE,NA,"672874118602203137",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","teecres1",0,FALSE,FALSE,NA,NA
"5906","Tweet tweet $twtr https://t.co/n56uwdOZ4s",FALSE,0,NA,2015-12-04 20:24:04,FALSE,NA,"672874027757670400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lalaruza74",0,FALSE,FALSE,NA,NA
"5907","$TWTR gonna break hard!",FALSE,0,NA,2015-12-04 20:23:20,FALSE,NA,"672873844701585409",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","gpaisa7",0,FALSE,FALSE,NA,NA
"5908","How much will $twtr stock be in 1 year ?",FALSE,0,NA,2015-12-04 20:23:17,FALSE,NA,"672873831997030400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1Omid1",0,FALSE,FALSE,NA,NA
"5909","My god $Twtr how are you down 3% on a day when the market is up 370 points .",FALSE,0,NA,2015-12-04 20:22:28,FALSE,NA,"672873626262110208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mindjitsu",0,FALSE,FALSE,NA,NA
"5910","Always hard to buy a stock on 50% off sale. Always hard to swap into all others at highs. What to do. Swap into another sale UWTI, $TWTR",FALSE,1,NA,2015-12-04 20:22:28,FALSE,NA,"672873625003941889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SKWDMD",0,FALSE,FALSE,NA,NA
"5911","Btw, Estimated #Earnings Per Share for $TWTR is $0.09 it's 0.35% of the current price https://t.co/4Pq7xFi8EB",FALSE,0,NA,2015-12-04 20:20:59,FALSE,NA,"672873252939665408",NA,"<a href=""http://asvance.com/"" rel=""nofollow"">R-Test-Twitter</a>","TheUnicornBay",0,FALSE,FALSE,NA,NA
"5912","RT @stt2318: $TWTR short setup here... https://t.co/nC743UbQdS",FALSE,0,NA,2015-12-04 20:20:05,FALSE,NA,"672873024748576768",NA,"<a href=""http://www.exmple.com"" rel=""nofollow"">Great Trades</a>","artworktrades",1,TRUE,FALSE,NA,NA
"5913","Remember the time the $DOW was up 400pts and $TWTR was off -3%? Amazing.  Guess that's what happens when you fail to release news/updates.",FALSE,9,NA,2015-12-04 20:15:09,FALSE,NA,"672871785147314179",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tmcmill81",2,FALSE,FALSE,NA,NA
"5914","$TWTR short setup here... https://t.co/nC743UbQdS",FALSE,1,NA,2015-12-04 20:15:08,FALSE,NA,"672871778537095169",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","stt2318",1,FALSE,FALSE,NA,NA
"5915","And of course a $TWTR founder/director selling huge chunks of stock at historic lows. Can't tell yet if his timing is good or bad",FALSE,0,NA,2015-12-04 20:15:05,FALSE,NA,"672871769620013057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SKWDMD",0,FALSE,FALSE,NA,NA
"5916","@zerofiltertruth I am a believer and all in with my allocation. Long $TWTR. I hope your research is valid and shows up in next report.Thanks",FALSE,0,"zerofiltertruth",2015-12-04 20:13:54,FALSE,"672778446041427969","672871471673397248","2428916787","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samirshah489",0,FALSE,FALSE,NA,NA
"5917","$GPRO $TWTR no heroes, no hearts",FALSE,0,NA,2015-12-04 20:13:23,FALSE,NA,"672871339322044416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigOptions",0,FALSE,FALSE,NA,NA
"5918","A troubled company, a troubled stock, a part-time CEO, a $74M CFO....can't make this stuff up  $TWTR",FALSE,1,NA,2015-12-04 20:12:28,FALSE,NA,"672871109805670401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SKWDMD",0,FALSE,FALSE,NA,NA
"5919","I have officially chewed a hole threw my lower lip.  Thank you $TWTR",FALSE,0,NA,2015-12-04 20:10:03,FALSE,NA,"672870502432702464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cchason66",0,FALSE,FALSE,NA,NA
"5920","Monitor your watchlist of assets for tweets - Social Media Stocks https://t.co/7Im4LkzEEQ $FB $LNKD $TWTR $ZNGA",FALSE,1,NA,2015-12-04 20:06:22,FALSE,NA,"672869573671133184",NA,"<a href=""http://127.0.0.1:3000/"" rel=""nofollow"">Twitter tweets 111</a>","PortfolioBuzz",0,FALSE,FALSE,NA,NA
"5921","Alibaba Spinoff? Dont Do It, Yahoo: Analyst Plea $YHOO $BABA $VZ $TWTR $CMCSA #chinaeconomy https://t.co/uvS2aqLKnX https://t.co/dgI0x4jZBy",FALSE,0,NA,2015-12-04 20:04:49,FALSE,NA,"672869186163593216",NA,"<a href=""http://www.wlst.com"" rel=""nofollow"">wlst</a>","wlstcom",0,FALSE,FALSE,NA,NA
"5922","Alibaba Spinoff? Don't Do It, Yahoo: Analyst Plea: https://t.co/bEzLNPQYdV #chinaeconomy $YHOO $BABA  $VZ $TWTR $CMCSA",FALSE,0,NA,2015-12-04 20:04:48,FALSE,NA,"672869179721125888",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","IBD_MChandler",1,FALSE,FALSE,NA,NA
"5923","Facebook May Swallow Twitter Video Service: Analyst $TWTR $FB $AAPL $SQ $BABA #IBDNews https://t.co/fFZDEPL6b2 https://t.co/OpbXDsAeDx",FALSE,0,NA,2015-12-04 20:04:33,FALSE,NA,"672869118429786112",NA,"<a href=""http://www.wlst.com"" rel=""nofollow"">wlst</a>","wlstcom",0,FALSE,FALSE,NA,NA
"5924","$TWTR will stay pinned down until people quit buying calls. Call writers pump it up during week, then tap it down so calls expire worthless.",FALSE,1,NA,2015-12-04 20:04:32,FALSE,NA,"672869111056089088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NukemosS",0,FALSE,FALSE,NA,NA
"5925","Facebook May Swallow Twitter Video Service: Analyst https://t.co/x9mRPUt7Rn #IBDNews via @IBDinvestors  $TWTR $FB $AAPL $SQ $BABA",FALSE,0,NA,2015-12-04 20:04:31,FALSE,NA,"672869110833893377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MainandWall",0,FALSE,FALSE,NA,NA
"5926","$TWTR have to feel sorry for investors in this. Up when markets down then market rallies 300+ points and it tanks",FALSE,0,NA,2015-12-04 20:04:23,FALSE,NA,"672869073563344896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lostmoneytradin",0,FALSE,FALSE,NA,NA
"5927","@bpeck is $twtr still a buy?",FALSE,0,"bpeck",2015-12-04 20:00:32,FALSE,NA,"672868107266879488","13400562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nm6509",0,FALSE,FALSE,NA,NA
"5928","@jimcramer one more reason not to own $twtr, I guess.",FALSE,0,"jimcramer",2015-12-04 19:59:20,FALSE,"672862858171019264","672867804190670848","14216123","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMeiserTrading",0,FALSE,FALSE,NA,NA
"5929","$TWTR surprised it has not broken 25 intraday Volme 1/2 of a normal day",FALSE,0,NA,2015-12-04 19:55:50,FALSE,NA,"672866924544430080",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","JustTradingHoy",0,FALSE,FALSE,NA,NA
"5930","Trade: CALENDAR on $TWTR: +2 DEC15 29 / -2 JAN16 29 PUTS 0.22 https://t.co/8kiUtKuLD4",FALSE,0,NA,2015-12-04 19:55:37,FALSE,NA,"672866869250940928",NA,"<a href=""http://www.mytrade.com"" rel=""nofollow"">Mytrade</a>","Razzv_",0,FALSE,FALSE,NA,NA
"5931","$AAPL up 1 $TWTR with a side of $GPRO https://t.co/CYwdGFZnws",FALSE,2,NA,2015-12-04 19:52:58,FALSE,NA,"672866200817410048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsKunalSheth",0,FALSE,FALSE,NA,NA
"5932","Dow is up a million points and $twtr is still down.",FALSE,0,NA,2015-12-04 19:51:22,FALSE,NA,"672865801137995777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatHam21",0,FALSE,FALSE,NA,NA
"5933","A great day to be home and day trade ...Locked in day trade gains...still long swinging ...$AAP $DNKN and that damn $TWTR...Ì†ΩÌ∏â",FALSE,0,NA,2015-12-04 19:51:01,FALSE,NA,"672865711136645124",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_StevieD",0,FALSE,FALSE,NA,NA
"5934","$TWTR Takeaways this week: 1. Tweeps watch way too much tv during trading hours. 2. Too many tweeps focus on the 'reason' a stock is moving",FALSE,1,NA,2015-12-04 19:49:29,FALSE,NA,"672865326111920128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigOptions",0,FALSE,FALSE,NA,NA
"5935","Boy if $TWTR breaks 25 it will get bloody. But I choose not to run.",FALSE,0,NA,2015-12-04 19:46:57,FALSE,NA,"672864689450168321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hafezberg",0,FALSE,FALSE,NA,NA
"5936","RT @tradewithjoe: Think Or Swim Training Video Is Live 
https://t.co/UstZBf7XHj
$SPY $QQQ $DIA $IWM $BABA $AAPL $FB $GDX $USO $TWTR $AMZN $‚Ä¶",FALSE,0,NA,2015-12-04 19:46:05,FALSE,NA,"672864469224202240",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA
"5937","Several Co presenting next wk $NFLX $TWTR and many other at #BarclaysTelecomMedia",FALSE,0,NA,2015-12-04 19:44:56,FALSE,NA,"672864180156919808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JohnnyTrades1",0,FALSE,FALSE,NA,NA
"5938","$TWTR generates (another) Sell Signal? https://t.co/mzMCvXI5dB",FALSE,0,NA,2015-12-04 19:41:27,FALSE,NA,"672863303811600389",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","billykaos",0,FALSE,FALSE,NA,NA
